date,energy_kwh,day_of_week,is_weekend,month,is_holiday,temp_mean,temp_max,temp_min,precipitation
2020-09-25,104.744,4,0,9,0,20.9,29.4,13.9,0.0
2020-09-26,12.254,5,1,9,0,21.1,30.0,12.4,0.0
2020-09-27,27.37,6,1,9,0,9.8,14.6,5.2,2.4
2020-09-28,76.928,0,0,9,0,8.2,14.1,1.5,0.0
2020-09-29,64.55199999999999,1,0,9,0,16.2,26.1,7.2,0.0
2020-09-30,58.16,2,0,9,0,15.7,20.8,11.9,0.0
2020-10-01,57.848,3,0,10,0,11.6,17.2,6.1,0.0
2020-10-02,59.63,4,0,10,0,15.1,22.4,7.7,0.0
2020-10-03,98.146,5,1,10,0,12.1,17.8,5.8,0.0
2020-10-04,35.903999999999996,6,1,10,0,15.0,26.0,6.2,0.0
2020-10-05,54.73,0,0,10,0,17.4,27.0,10.1,0.0
2020-10-06,76.638,1,0,10,0,16.2,27.1,6.8,0.0
2020-10-07,8.166,2,0,10,0,17.3,26.0,9.1,0.0
2020-10-08,39.982,3,0,10,0,17.8,27.5,7.7,0.0
2020-10-09,59.49,4,0,10,0,18.7,26.5,10.8,0.0
2020-10-10,80.104,5,1,10,0,15.8,23.9,9.7,0.0
2020-10-11,44.892,6,1,10,0,12.5,21.1,5.8,2.6
2020-10-12,23.156,0,0,10,1,11.6,21.1,2.7,0.0
2020-10-13,148.748,1,0,10,0,15.1,25.0,6.8,0.0
2020-10-14,85.506,2,0,10,0,15.2,25.9,4.4,0.8
2020-10-15,45.73,3,0,10,0,4.5,10.1,0.9,0.1
2020-10-16,24.316,4,0,10,0,8.8,21.8,-3.7,0.0
2020-10-17,36.14,5,1,10,0,15.1,22.3,6.7,0.0
2020-10-18,13.44,6,1,10,0,1.5,7.8,-1.9,1.1
2020-10-19,0.0,0,0,10,0,10.1,18.0,1.0,0.0
2020-10-20,38.64,1,0,10,0,11.3,20.6,4.8,0.0
2020-10-21,55.364,2,0,10,0,11.4,22.3,3.8,0.0
2020-10-22,111.108,3,0,10,0,2.2,12.2,-5.8,0.3
2020-10-23,51.826,4,0,10,0,-6.2,-0.4,-10.1,0.6
2020-10-24,46.830000000000005,5,1,10,0,1.6,11.4,-7.3,0.0
2020-10-25,0.0,6,1,10,0,-9.5,-0.8,-13.3,13.0
2020-10-26,0.0,0,0,10,0,-14.0,-11.2,-16.8,5.0
2020-10-27,3.528,1,0,10,0,-8.2,2.8,-17.9,0.0
2020-10-28,15.3,2,0,10,0,0.6,9.1,-6.9,0.0
2020-10-29,15.904,3,0,10,0,1.9,10.9,-4.2,0.0
2020-10-30,84.132,4,0,10,0,3.8,12.4,-2.0,0.0
2020-10-31,2.866,5,1,10,0,3.8,12.9,-3.0,0.0
2020-11-01,14.378,6,1,11,0,3.9,12.2,-6.4,0.0
2020-11-02,0.0,0,0,11,0,9.1,18.5,0.9,0.0
2020-11-03,74.83000000000001,1,0,11,0,12.4,21.1,5.5,0.0
2020-11-04,19.83,2,0,11,0,14.1,21.5,8.6,0.0
2020-11-05,39.736000000000004,3,0,11,0,12.3,20.8,7.4,0.0
2020-11-06,103.48400000000001,4,0,11,0,11.8,19.1,4.2,0.0
2020-11-07,0.0,5,1,11,0,11.4,19.9,5.4,0.0
2020-11-08,8.49,6,1,11,0,8.0,13.4,2.5,0.7
2020-11-09,10.21,0,0,11,0,0.1,4.7,-4.3,4.9
2020-11-10,70.984,1,0,11,0,-0.3,4.6,-4.2,0.0
2020-11-11,34.652,2,0,11,1,-0.6,4.8,-4.3,0.0
2020-11-12,23.886,3,0,11,0,-1.2,4.3,-4.9,0.3
2020-11-13,27.498,4,0,11,0,3.2,13.1,-6.3,0.0
2020-11-14,67.926,5,1,11,0,2.3,6.1,-4.0,2.9
2020-11-15,71.166,6,1,11,0,3.5,10.1,-4.7,0.0
2020-11-16,40.650000000000006,0,0,11,0,8.4,16.2,1.3,0.0
2020-11-17,60.812,1,0,11,0,9.0,16.5,3.1,0.0
2020-11-18,0.0,2,0,11,0,10.6,19.2,3.2,0.0
2020-11-19,32.774,3,0,11,0,9.8,15.6,3.2,0.0
2020-11-20,3.49,4,0,11,0,3.9,8.1,-0.6,0.0
2020-11-21,105.2,5,1,11,0,1.9,7.2,-4.3,0.0
2020-11-22,81.156,6,1,11,0,-0.2,4.2,-4.4,0.0
2020-11-23,39.044,0,0,11,0,4.0,11.1,-2.8,0.0
2020-11-24,57.178,1,0,11,0,-0.1,2.4,-3.5,10.1
2020-11-25,43.04,2,0,11,0,0.9,9.2,-4.3,0.0
2020-11-26,16.742,3,0,11,1,-0.4,5.6,-5.8,0.0
2020-11-27,0.0,4,0,11,0,-2.5,4.2,-8.1,0.0
2020-11-28,67.474,5,1,11,0,0.4,10.3,-6.1,0.0
2020-11-29,63.017999999999994,6,1,11,0,-1.5,1.9,-7.3,0.0
2020-11-30,0.0,0,0,11,0,1.9,12.1,-7.8,0.0
2020-12-01,31.97,1,0,12,0,0.8,4.8,-4.0,0.2
2020-12-02,21.642,2,0,12,0,-3.8,-0.1,-7.0,0.0
2020-12-03,159.04200000000003,3,0,12,0,-1.5,8.1,-7.1,0.0
2020-12-04,0.0,4,0,12,0,2.8,12.8,-3.3,0.0
2020-12-05,25.39,5,1,12,0,1.9,9.9,-3.0,0.0
2020-12-06,62.924,6,1,12,0,2.8,12.1,-2.9,0.0
2020-12-07,13.636,0,0,12,0,3.0,11.6,-2.5,0.0
2020-12-08,6.248,1,0,12,0,5.3,14.2,-1.9,0.0
2020-12-09,39.275999999999996,2,0,12,0,5.3,13.2,-1.5,0.0
2020-12-10,29.14,3,0,12,0,1.7,3.7,-2.8,1.2
2020-12-11,2.284,4,0,12,0,-4.6,-3.0,-7.6,2.2
2020-12-12,16.392,5,1,12,0,-6.8,-4.4,-8.4,1.1
2020-12-13,0.0,6,1,12,0,-6.2,-0.1,-16.0,0.3
2020-12-14,36.748,0,0,12,0,-3.6,0.4,-7.2,0.6
2020-12-15,0.0,1,0,12,0,-4.8,-0.9,-7.6,1.1
2020-12-16,8.724,2,0,12,0,-1.1,2.4,-4.6,0.0
2020-12-17,0.0,3,0,12,0,0.7,8.8,-7.9,0.0
2020-12-18,39.026,4,0,12,0,-1.9,0.8,-5.4,0.9
2020-12-19,3.142,5,1,12,0,-0.7,3.3,-3.9,0.0
2020-12-20,0.0,6,1,12,0,1.8,8.9,-6.4,0.0
2020-12-21,35.001999999999995,0,0,12,0,6.5,12.1,1.4,0.0
2020-12-22,42.664,1,0,12,0,5.2,13.9,-0.8,0.6
2020-12-23,3.072,2,0,12,0,-4.3,-1.6,-7.1,0.0
2020-12-24,37.004,3,0,12,0,1.3,7.3,-4.2,0.0
2020-12-25,0.0,4,0,12,1,3.6,10.8,-1.2,0.0
2020-12-26,0.0,5,1,12,0,6.5,14.1,0.2,0.2
2020-12-27,24.528,6,1,12,0,2.3,6.1,-3.2,0.4
2020-12-28,45.882,0,0,12,0,-3.2,-1.6,-4.6,5.6
2020-12-29,0.0,1,0,12,0,-4.0,1.1,-7.1,2.2
2020-12-30,48.402,2,0,12,0,-2.7,4.2,-8.1,0.0
2020-12-31,0.0,3,0,12,0,-0.2,5.0,-3.8,0.0
2021-01-01,0.0,4,0,1,1,-2.4,3.2,-8.1,0.0
2021-01-02,48.508,5,1,1,0,-0.1,7.7,-6.3,0.0
2021-01-03,0.0,6,1,1,0,2.4,7.8,-2.0,0.0
2021-01-04,31.066,0,0,1,0,2.7,10.1,-3.5,0.0
2021-01-05,38.198,1,0,1,0,2.2,7.8,-3.2,0.1
2021-01-06,59.208000000000006,2,0,1,0,0.3,5.1,-3.3,0.0
2021-01-07,0.0,3,0,1,0,-0.6,4.8,-4.2,0.0
2021-01-08,83.822,4,0,1,0,-0.2,5.3,-5.6,0.0
2021-01-09,26.746,5,1,1,0,-2.5,-0.6,-4.8,3.0
2021-01-10,78.09,6,1,1,0,-4.0,-0.6,-8.1,0.7
2021-01-11,24.822,0,0,1,0,-3.2,5.8,-9.1,0.0
2021-01-12,42.126,1,0,1,0,1.3,11.3,-5.7,0.0
2021-01-13,60.102000000000004,2,0,1,0,6.8,12.1,0.6,0.0
2021-01-14,11.522,3,0,1,0,-1.2,4.0,-6.0,0.3
2021-01-15,58.78,4,0,1,0,0.7,7.8,-6.2,0.0
2021-01-16,53.006,5,1,1,0,2.3,7.2,-3.0,0.0
2021-01-17,26.818,6,1,1,0,1.9,7.9,-3.2,0.4
2021-01-18,8.632,0,0,1,1,-0.1,3.1,-3.8,4.1
2021-01-19,59.672,1,0,1,0,-3.5,0.8,-7.2,0.2
2021-01-20,77.914,2,0,1,0,1.9,9.5,-5.0,0.0
2021-01-21,20.684,3,0,1,0,2.0,6.1,-1.2,0.0
2021-01-22,62.734,4,0,1,0,-1.2,2.4,-5.5,0.0
2021-01-23,66.882,5,1,1,0,-1.9,3.8,-6.1,0.0
2021-01-24,12.266,6,1,1,0,-5.6,-1.8,-8.6,0.1
2021-01-25,52.7,0,0,1,0,-3.5,-0.7,-6.7,0.9
2021-01-26,29.268,1,0,1,0,-7.1,-5.4,-10.4,3.8
2021-01-27,33.135999999999996,2,0,1,0,-7.1,0.6,-17.7,0.0
2021-01-28,35.644,3,0,1,0,2.1,11.8,-5.8,0.0
2021-01-29,63.034,4,0,1,0,2.0,12.2,-5.8,0.0
2021-01-30,36.978,5,1,1,0,2.6,7.8,-1.8,0.0
2021-01-31,65.424,6,1,1,0,0.5,5.7,-4.7,0.0
2021-02-01,51.03,0,0,2,0,2.9,10.1,-4.2,0.0
2021-02-02,43.87,1,0,2,0,7.3,14.8,1.3,0.0
2021-02-03,85.218,2,0,2,0,6.2,15.2,-0.8,0.8
2021-02-04,35.406,3,0,2,0,-1.1,2.0,-5.1,0.0
2021-02-05,86.506,4,0,2,0,-0.1,4.4,-3.6,0.4
2021-02-06,8.524,5,1,2,0,1.1,5.2,-2.3,0.5
2021-02-07,0.0,6,1,2,0,1.5,9.9,-12.6,0.3
2021-02-08,50.494,0,0,2,0,-7.5,-0.3,-13.4,0.0
2021-02-09,67.956,1,0,2,0,-8.2,-1.2,-13.6,0.0
2021-02-10,62.596000000000004,2,0,2,0,-8.1,-0.5,-13.4,0.0
2021-02-11,34.532,3,0,2,0,-10.3,-2.8,-19.5,0.2
2021-02-12,89.22,4,0,2,0,-19.6,-16.2,-21.5,2.9
2021-02-13,23.05,5,1,2,0,-20.9,-16.1,-24.9,5.3
2021-02-14,31.142,6,1,2,0,-22.4,-20.6,-25.8,2.0
2021-02-15,45.494,0,0,2,1,-17.4,-9.8,-27.2,0.0
2021-02-16,52.098,1,0,2,0,-4.4,1.6,-10.1,0.0
2021-02-17,35.044,2,0,2,0,-5.6,-2.2,-9.5,5.5
2021-02-18,18.054000000000002,3,0,2,0,-7.8,-3.7,-13.6,1.3
2021-02-19,45.891999999999996,4,0,2,0,-3.9,3.0,-9.1,0.0
2021-02-20,8.77,5,1,2,0,-0.6,3.8,-8.8,7.0
2021-02-21,39.751999999999995,6,1,2,0,-2.2,1.1,-6.6,0.0
2021-02-22,37.326,0,0,2,0,1.3,6.6,-3.0,0.0
2021-02-23,49.266,1,0,2,0,1.2,6.9,-6.7,0.0
2021-02-24,57.836,2,0,2,0,-3.5,1.0,-8.4,5.2
2021-02-25,75.612,3,0,2,0,-7.0,-4.9,-8.4,4.2
2021-02-26,81.35,4,0,2,0,-5.3,4.6,-13.7,0.0
2021-02-27,37.116,5,1,2,0,-4.9,0.2,-10.9,0.9
2021-02-28,42.69,6,1,2,0,-7.7,-0.6,-17.6,0.0
2021-03-01,50.644,0,0,3,0,-5.2,3.5,-12.8,0.0
2021-03-02,43.492000000000004,1,0,3,0,0.9,12.8,-7.8,0.0
2021-03-03,110.6,2,0,3,0,0.4,10.8,-8.4,0.0
2021-03-04,50.989999999999995,3,0,3,0,0.9,4.3,-5.9,3.4
2021-03-05,21.962,4,0,3,0,2.1,11.6,-6.3,0.0
2021-03-06,5.65,5,1,3,0,2.3,14.4,-6.5,0.0
2021-03-07,11.204,6,1,3,0,6.8,16.4,-1.2,0.0
2021-03-08,60.396,0,0,3,0,6.0,15.4,-0.6,0.0
2021-03-09,46.160000000000004,1,0,3,0,7.9,15.4,-1.2,0.2
2021-03-10,70.594,2,0,3,0,2.0,7.8,-5.6,3.7
2021-03-11,0.0,3,0,3,0,-0.5,6.2,-6.2,1.9
2021-03-12,34.448,4,0,3,0,1.6,4.6,-0.6,2.5
2021-03-13,2.846,5,1,3,0,0.2,1.2,-1.5,22.4
2021-03-14,0.0,6,1,3,0,-0.8,0.1,-3.0,34.5
2021-03-15,0.0,0,0,3,0,-3.5,0.5,-10.2,0.0
2021-03-16,56.394000000000005,1,0,3,0,-2.7,-1.2,-5.2,1.3
2021-03-17,37.672,2,0,3,0,-2.2,1.4,-5.6,0.3
2021-03-18,13.748,3,0,3,0,-3.5,2.4,-10.9,0.0
2021-03-19,107.808,4,0,3,0,1.5,7.7,-8.3,0.0
2021-03-20,72.578,5,1,3,0,2.5,10.6,-4.1,0.0
2021-03-21,0.0,6,1,3,0,1.1,5.4,-3.0,7.0
2021-03-22,0.0,0,0,3,0,-0.9,1.1,-3.4,3.6
2021-03-23,46.007999999999996,1,0,3,0,-2.0,2.5,-7.3,0.8
2021-03-24,29.606,2,0,3,0,-2.4,-0.4,-6.2,3.6
2021-03-25,11.062,3,0,3,0,-2.5,4.6,-10.0,0.1
2021-03-26,6.11,4,0,3,0,-0.1,2.8,-3.2,1.2
2021-03-27,0.0,5,1,3,0,0.2,5.4,-3.8,0.0
2021-03-28,31.112,6,1,3,0,4.8,12.3,-2.3,0.0
2021-03-29,80.964,0,0,3,0,8.8,17.5,0.8,0.3
2021-03-30,0.0,1,0,3,0,-1.4,1.6,-7.4,4.4
2021-03-31,25.282,2,0,3,0,-1.2,6.6,-9.6,0.0
2021-04-01,56.22,3,0,4,0,3.9,16.0,-6.0,0.0
2021-04-02,42.122,4,0,4,0,8.5,18.3,-0.2,0.0
2021-04-03,19.578,5,1,4,0,10.5,21.5,-0.3,0.0
2021-04-04,79.232,6,1,4,0,11.4,22.5,1.4,0.0
2021-04-05,51.23,0,0,4,0,11.0,21.5,1.4,0.0
2021-04-06,91.956,1,0,4,0,5.9,11.9,1.8,6.2
2021-04-07,103.23,2,0,4,0,6.2,14.4,0.4,0.0
2021-04-08,41.894,3,0,4,0,8.8,16.8,1.3,0.0
2021-04-09,76.158,4,0,4,0,5.1,10.7,0.6,2.8
2021-04-10,50.936,5,1,4,0,6.8,17.5,-3.0,0.0
2021-04-11,34.184,6,1,4,0,5.5,10.9,1.2,0.0
2021-04-12,16.738,0,0,4,0,0.3,4.2,-3.8,0.0
2021-04-13,30.856,1,0,4,0,-0.2,3.8,-3.0,4.2
2021-04-14,37.082,2,0,4,0,0.6,6.8,-2.6,1.8
2021-04-15,0.0,3,0,4,0,0.3,2.3,-1.5,12.9
2021-04-16,27.846,4,0,4,0,-1.5,1.4,-3.4,5.2
2021-04-17,68.09800000000001,5,1,4,0,-1.9,2.7,-7.9,0.1
2021-04-18,29.502,6,1,4,0,1.0,9.1,-9.8,0.0
2021-04-19,0.0,0,0,4,0,-1.0,5.4,-7.2,12.6
2021-04-20,22.456000000000003,1,0,4,0,-7.2,-3.8,-11.0,0.5
2021-04-21,75.144,2,0,4,0,-4.5,-2.1,-6.2,2.9
2021-04-22,36.398,3,0,4,0,-2.4,1.9,-6.2,1.9
2021-04-23,60.576,4,0,4,0,1.3,6.2,-4.7,0.0
2021-04-24,74.782,5,1,4,0,3.2,13.0,-6.3,0.0
2021-04-25,85.74,6,1,4,0,9.7,18.8,1.2,0.0
2021-04-26,37.25,0,0,4,0,11.8,20.1,-0.6,0.0
2021-04-27,12.56,1,0,4,0,7.4,11.9,3.4,7.3
2021-04-28,80.844,2,0,4,0,7.1,13.8,2.8,11.8
2021-04-29,37.97,3,0,4,0,10.0,18.0,1.2,0.0
2021-04-30,51.370000000000005,4,0,4,0,13.9,23.0,3.8,0.0
2021-05-01,77.574,5,1,5,0,17.9,26.5,7.5,0.0
2021-05-02,31.355999999999998,6,1,5,0,12.9,17.6,8.4,7.8
2021-05-03,11.324,0,0,5,0,4.2,7.5,2.0,36.4
2021-05-04,92.73400000000001,1,0,5,0,5.5,10.7,1.5,0.9
2021-05-05,98.282,2,0,5,0,6.6,10.8,1.6,1.4
2021-05-06,139.872,3,0,5,0,9.4,17.5,2.9,0.0
2021-05-07,55.016,4,0,5,0,14.8,24.8,3.2,0.0
2021-05-08,17.822,5,1,5,0,12.7,20.0,5.1,3.6
2021-05-09,99.46,6,1,5,0,5.8,9.4,2.5,4.6
2021-05-10,18.08,0,0,5,0,3.9,7.4,1.3,17.2
2021-05-11,18.67,1,0,5,0,1.0,3.3,-0.8,5.9
2021-05-12,29.972,2,0,5,0,4.4,12.1,-5.8,0.1
2021-05-13,45.604,3,0,5,0,10.3,20.0,0.6,0.1
2021-05-14,118.84,4,0,5,0,11.3,17.8,5.0,1.5
2021-05-15,56.304,5,1,5,0,11.4,16.8,7.4,0.8
2021-05-16,57.510000000000005,6,1,5,0,11.7,15.6,6.6,1.7
2021-05-17,36.842,0,0,5,0,11.6,15.9,7.9,17.9
2021-05-18,49.342,1,0,5,0,11.0,15.7,5.8,0.3
2021-05-19,118.57,2,0,5,0,12.6,19.1,6.0,1.1
2021-05-20,130.356,3,0,5,0,14.7,23.0,7.1,0.5
2021-05-21,93.378,4,0,5,0,16.9,24.6,9.4,0.0
2021-05-22,55.076,5,1,5,0,12.5,18.7,6.9,0.8
2021-05-23,41.230000000000004,6,1,5,0,15.3,22.4,8.6,0.9
2021-05-24,50.546,0,0,5,0,12.6,20.2,3.2,0.0
2021-05-25,30.916,1,0,5,0,14.4,21.1,6.6,0.0
2021-05-26,78.862,2,0,5,0,15.3,22.6,7.8,0.0
2021-05-27,264.56399999999996,3,0,5,0,13.9,19.2,6.7,0.0
2021-05-28,133.05599999999998,4,0,5,0,15.0,23.5,6.5,0.0
2021-05-29,0.0,5,1,5,0,15.0,21.1,8.4,3.6
2021-05-30,57.376000000000005,6,1,5,0,10.9,12.9,8.3,23.5
2021-05-31,86.682,0,0,5,1,9.9,14.1,5.8,2.0
2021-06-01,5.3180000000000005,1,0,6,0,11.8,18.2,5.4,0.4
2021-06-02,110.44,2,0,6,0,14.2,21.4,6.1,0.0
2021-06-03,41.488,3,0,6,0,17.3,24.7,8.9,0.0
2021-06-04,60.798,4,0,6,0,19.6,28.0,11.0,0.0
2021-06-05,45.438,5,1,6,0,20.9,29.4,12.1,0.0
2021-06-06,87.75,6,1,6,0,22.5,28.3,15.7,0.0
2021-06-07,54.007999999999996,0,0,6,0,20.4,28.6,12.6,0.1
2021-06-08,103.888,1,0,6,0,21.0,30.5,12.1,0.0
2021-06-09,9.2,2,0,6,0,22.3,29.6,12.3,0.0
2021-06-10,43.36,3,0,6,0,21.7,31.4,13.4,0.0
2021-06-11,120.542,4,0,6,0,18.3,24.2,10.8,0.0
2021-06-12,51.488,5,1,6,0,19.2,28.1,10.8,0.0
2021-06-13,65.206,6,1,6,0,21.4,29.3,13.6,0.0
2021-06-14,36.344,0,0,6,0,22.9,32.5,14.6,0.0
2021-06-15,6.082,1,0,6,0,24.0,32.9,15.6,0.0
2021-06-16,90.976,2,0,6,0,26.1,33.8,17.8,0.0
2021-06-17,62.358,3,0,6,0,26.3,34.0,18.5,0.0
2021-06-18,78.272,4,0,6,0,24.0,30.1,18.1,0.3
2021-06-19,30.168,5,1,6,1,21.8,28.0,15.3,0.0
2021-06-20,33.483999999999995,6,1,6,0,21.4,26.4,15.2,2.5
2021-06-21,76.03399999999999,0,0,6,0,15.0,20.9,9.8,2.0
2021-06-22,145.748,1,0,6,0,21.6,31.0,10.4,0.0
2021-06-23,103.53,2,0,6,0,24.9,33.4,13.9,0.0
2021-06-24,64.13,3,0,6,0,21.8,26.3,17.2,1.1
2021-06-25,31.224,4,0,6,0,16.4,22.1,12.0,7.5
2021-06-26,62.014,5,1,6,0,16.0,19.2,13.2,4.6
2021-06-27,15.414,6,1,6,0,16.1,20.5,11.6,1.3
2021-06-28,144.424,0,0,6,0,15.6,20.5,10.6,1.0
2021-06-29,87.466,1,0,6,0,16.6,23.1,10.0,0.4
2021-06-30,76.14,2,0,6,0,19.0,25.1,13.1,0.2
2021-07-01,144.684,3,0,7,0,17.5,22.9,13.3,6.1
2021-07-02,97.132,4,0,7,0,18.9,26.3,12.4,0.1
2021-07-03,60.318000000000005,5,1,7,0,21.6,28.8,13.6,0.2
2021-07-04,23.792,6,1,7,1,22.3,28.6,15.8,0.0
2021-07-05,10.398,0,0,7,0,22.4,29.6,15.7,0.0
2021-07-06,91.17399999999999,1,0,7,0,20.7,25.3,17.5,1.4
2021-07-07,88.164,2,0,7,0,21.8,29.7,13.4,0.0
2021-07-08,71.84,3,0,7,0,25.6,34.5,15.1,0.0
2021-07-09,67.52199999999999,4,0,7,0,26.0,32.8,19.4,0.0
2021-07-10,45.982,5,1,7,0,21.9,26.8,15.9,0.0
2021-07-11,14.908,6,1,7,0,20.8,28.0,13.6,0.0
2021-07-12,49.184000000000005,0,0,7,0,22.6,30.9,14.4,0.0
2021-07-13,30.794,1,0,7,0,22.8,28.6,17.0,0.0
2021-07-14,88.652,2,0,7,0,20.1,24.0,14.9,0.1
2021-07-15,135.896,3,0,7,0,19.7,27.2,12.2,0.3
2021-07-16,76.406,4,0,7,0,22.5,30.4,15.1,0.0
2021-07-17,70.608,5,1,7,0,22.9,30.9,14.2,0.0
2021-07-18,78.162,6,1,7,0,22.5,30.0,15.2,0.0
2021-07-19,111.252,0,0,7,0,24.0,31.5,15.1,0.0
2021-07-20,133.134,1,0,7,0,23.5,31.0,15.9,0.0
2021-07-21,96.22999999999999,2,0,7,0,23.2,29.0,17.4,0.0
2021-07-22,76.472,3,0,7,0,24.1,31.0,16.4,0.0
2021-07-23,51.87,4,0,7,0,24.1,29.6,19.1,0.4
2021-07-24,48.702000000000005,5,1,7,0,22.8,29.1,17.2,0.3
2021-07-25,22.098,6,1,7,0,22.8,29.1,16.4,0.0
2021-07-26,185.094,0,0,7,0,23.9,31.5,15.4,0.0
2021-07-27,82.18,1,0,7,0,23.8,32.1,14.9,0.0
2021-07-28,114.446,2,0,7,0,25.5,33.3,17.0,0.0
2021-07-29,173.274,3,0,7,0,24.2,31.0,18.6,0.0
2021-07-30,91.966,4,0,7,0,22.8,30.4,17.5,3.5
2021-07-31,44.198,5,1,7,0,19.6,23.4,17.3,3.5
2021-08-01,77.412,6,1,8,0,18.7,23.1,14.7,0.0
2021-08-02,53.66,0,0,8,0,20.1,25.7,14.0,0.0
2021-08-03,134.524,1,0,8,0,20.6,25.0,17.2,2.2
2021-08-04,75.77799999999999,2,0,8,0,19.9,25.2,16.1,1.6
2021-08-05,131.672,3,0,8,0,20.8,29.4,12.2,0.0
2021-08-06,128.706,4,0,8,0,22.6,29.7,15.4,0.8
2021-08-07,62.692,5,1,8,0,20.2,27.8,13.6,0.0
2021-08-08,51.666,6,1,8,0,21.9,29.6,13.6,0.0
2021-08-09,59.566,0,0,8,0,23.4,30.4,15.5,0.0
2021-08-10,91.46,1,0,8,0,22.4,30.9,12.8,0.0
2021-08-11,109.14,2,0,8,0,22.9,30.7,17.2,0.0
2021-08-12,160.202,3,0,8,0,21.7,27.6,15.0,0.0
2021-08-13,40.208,4,0,8,0,20.3,25.6,14.7,0.0
2021-08-14,52.036,5,1,8,0,22.4,29.2,15.1,0.0
2021-08-15,0.0,6,1,8,0,22.3,28.9,16.1,0.0
2021-08-16,66.676,0,0,8,0,22.2,29.7,14.1,0.0
2021-08-17,8.99,1,0,8,0,22.9,31.6,15.7,0.0
2021-08-18,25.976,2,0,8,0,23.1,30.4,15.4,0.0
2021-08-19,68.416,3,0,8,0,18.8,22.5,14.9,1.7
2021-08-20,100.118,4,0,8,0,18.1,25.9,11.9,2.5
2021-08-21,66.40599999999999,5,1,8,0,17.4,24.5,11.6,0.0
2021-08-22,110.132,6,1,8,0,20.0,29.4,11.6,0.0
2021-08-23,56.867999999999995,0,0,8,0,20.7,29.0,11.9,0.0
2021-08-24,77.114,1,0,8,0,21.6,29.6,13.0,0.0
2021-08-25,60.4,2,0,8,0,20.2,27.1,14.8,0.0
2021-08-26,139.314,3,0,8,0,20.6,26.9,14.4,0.0
2021-08-27,107.99799999999999,4,0,8,0,22.2,31.1,14.8,0.0
2021-08-28,83.34,5,1,8,0,21.4,30.0,13.9,0.0
2021-08-29,87.034,6,1,8,0,19.5,25.8,15.2,0.6
2021-08-30,96.08600000000001,0,0,8,0,21.8,31.5,12.5,0.0
2021-08-31,42.476,1,0,8,0,24.1,32.0,15.4,0.0
2021-09-01,135.68,2,0,9,0,21.6,29.1,14.6,1.9
2021-09-02,32.058,3,0,9,0,19.7,24.9,15.2,0.1
2021-09-03,115.8,4,0,9,0,18.2,23.8,13.6,2.1
2021-09-04,39.258,5,1,9,0,18.2,25.7,10.6,0.1
2021-09-05,19.698,6,1,9,0,19.8,28.0,10.5,0.0
2021-09-06,5.494,0,0,9,1,22.5,32.2,12.8,0.0
2021-09-07,106.212,1,0,9,0,21.5,27.2,14.5,0.0
2021-09-08,144.412,2,0,9,0,19.6,27.6,12.9,0.0
2021-09-09,63.586,3,0,9,0,21.9,32.2,11.0,0.0
2021-09-10,77.39999999999999,4,0,9,0,23.1,33.5,14.5,0.0
2021-09-11,121.46000000000001,5,1,9,0,24.0,33.0,17.0,0.0
2021-09-12,205.47199999999998,6,1,9,0,20.4,26.4,15.3,0.0
2021-09-13,63.104,0,0,9,0,19.6,28.2,13.4,0.0
2021-09-14,106.166,1,0,9,0,17.7,23.6,12.2,0.0
2021-09-15,149.784,2,0,9,0,19.6,29.5,9.8,0.0
2021-09-16,37.408,3,0,9,0,21.7,30.2,14.4,0.0
2021-09-17,56.242000000000004,4,0,9,0,13.6,19.2,7.7,0.0
2021-09-18,69.062,5,1,9,0,19.3,30.0,8.6,0.0
2021-09-19,8.528,6,1,9,0,21.8,29.1,15.1,0.2
2021-09-20,84.848,0,0,9,0,14.8,20.1,9.2,1.3
2021-09-21,144.364,1,0,9,0,10.6,16.1,4.0,1.0
2021-09-22,71.372,2,0,9,0,14.1,23.4,5.2,0.0
2021-09-23,95.062,3,0,9,0,18.4,25.6,9.4,0.0
2021-09-24,120.402,4,0,9,0,14.3,20.1,8.9,0.0
2021-09-25,42.928,5,1,9,0,18.0,27.9,7.6,0.0
2021-09-26,77.608,6,1,9,0,20.6,28.2,12.6,0.0
2021-09-27,71.80600000000001,0,0,9,0,20.4,28.7,12.3,0.0
2021-09-28,108.084,1,0,9,0,18.8,25.2,13.2,0.8
2021-09-29,49.86,2,0,9,0,13.9,20.1,7.2,6.7
2021-09-30,78.668,3,0,9,0,9.1,11.8,6.8,1.2
2021-10-01,77.392,4,0,10,0,12.1,17.9,7.3,0.0
2021-10-02,80.956,5,1,10,0,12.6,18.8,7.3,0.0
2021-10-03,32.818,6,1,10,0,14.2,22.6,5.6,0.0
2021-10-04,40.682,0,0,10,0,15.1,24.2,6.4,0.0
2021-10-05,112.73,1,0,10,0,15.6,24.6,7.9,0.0
2021-10-06,91.996,2,0,10,0,15.5,23.4,8.6,0.0
2021-10-07,110.918,3,0,10,0,16.7,23.0,8.1,0.0
2021-10-08,80.624,4,0,10,0,15.4,23.7,9.8,0.6
2021-10-09,92.476,5,1,10,0,13.7,20.6,7.3,0.0
2021-10-10,45.904,6,1,10,0,11.7,18.5,6.1,0.0
2021-10-11,86.092,0,0,10,1,11.3,19.9,3.2,0.0
2021-10-12,131.718,1,0,10,0,7.6,13.1,1.9,3.8
2021-10-13,55.634,2,0,10,0,6.1,10.6,1.5,0.9
